read_length,gc_content,avg_quality
255,52.156862745098046,12.058823529411764
234,58.97435897435898,17.021367521367523
446,60.76233183856502,17.7152466367713
250,57.99999999999999,12.828
293,52.218430034129696,26.498293515358363
336,55.654761904761905,23.732142857142858
352,60.22727272727273,13.710227272727273
366,54.09836065573771,11.404371584699453
521,51.24760076775432,12.568138195777351
306,60.45751633986928,11.4640522875817
288,44.79166666666667,10.70486111111111
165,55.15151515151515,14.096969696969698
354,61.86440677966102,15.240112994350282
1045,49.186602870813395,11.832535885167465
1095,51.598173515981735,19.994520547945207
26372,36.60700743212498,25.895760655240405
2188,51.91956124314442,6.876142595978062
357,54.34173669467787,5.319327731092437
569,60.105448154657296,21.205623901581724
2507,66.41404068607898,26.9397686477862
1076,47.026022304832715,32.729553903345725
403,53.59801488833747,22.161290322580644
545,54.31192660550459,9.01651376146789
933,64.63022508038586,34.48660235798499
1680,57.38095238095238,33.19166666666667
761,57.687253613666236,10.634691195795007
2371,58.70940531421341,21.790805567271192
1588,54.53400503778337,25.27770780856423
531,34.08662900188324,33.548022598870055
4349,45.09082547712118,23.367670728903196
1410,45.815602836879435,31.909929078014184
2107,56.5733270052207,16.898433792121498
657,50.83713850837138,13.284627092846272
508,50.0,14.710629921259843
2820,50.60283687943262,8.576950354609929
992,55.443548387096776,31.16733870967742
694,53.89048991354467,19.11527377521614
495,49.09090909090909,25.280808080808082
458,58.07860262008734,25.17248908296943
401,34.91271820448878,29.71072319201995
1449,59.8343685300207,25.354037267080745
1428,41.87675070028011,17.03921568627451
1140,67.54385964912281,31.352631578947367
1482,66.73414304993253,11.908906882591094
509,63.261296660117885,25.91944990176817
677,58.050221565731164,23.56573116691285
530,53.0188679245283,20.99056603773585
1243,48.91391794046661,12.962188254223653
716,51.25698324022346,28.657821229050278
619,57.35056542810986,30.324717285945074
209,56.9377990430622,15.794258373205741
316,66.13924050632912,15.94620253164557
459,50.54466230936819,26.982570806100217
243,52.674897119341566,9.333333333333334
317,55.83596214511041,16.62776025236593
314,61.146496815286625,32.63694267515923
330,48.18181818181818,20.86060606060606
346,46.82080924855491,27.94508670520231
198,53.535353535353536,20.404040404040405
286,58.39160839160839,25.5
232,47.8448275862069,13.443965517241379
337,52.52225519287834,15.56379821958457
3872,49.586776859504134,33.22262396694215
599,52.08681135225376,10.053422370617696
891,59.25925925925925,10.951739618406284
855,58.71345029239766,21.76374269005848
872,51.37614678899083,21.426605504587155
529,56.52173913043478,10.533081285444235
1500,53.800000000000004,7.742666666666667
459,59.912854030501094,24.098039215686274
864,60.995370370370374,24.922453703703702
2107,64.49928808732795,15.383009017560513
4241,49.18651261494931,25.773874086300403
731,60.32831737346102,18.60875512995896
772,56.0880829015544,27.207253886010363
637,44.740973312401884,33.816326530612244
1315,52.623574144486696,21.595437262357414
321,51.09034267912772,14.529595015576325
2458,55.41090317331163,30.04759967453214
2716,52.798232695139916,12.417893961708394
429,43.58974358974359,7.7109557109557105
1449,60.86956521739131,33.92063492063492
440,47.72727272727273,26.952272727272728
1580,56.265822784810126,31.064556962025318
894,56.935123042505595,20.294183445190157
518,46.91119691119691,22.442084942084943
3104,56.475515463917525,11.515463917525773
